unit,sex,age,region,year,value
YR,F,Y60,BE,1976,20.0
YR,F,Y61,BE,1976,19.2
YR,F,Y62,BE,1976,18.3
YR,F,Y63,BE,1976,17.5
YR,F,Y64,BE,1976,16.7
YR,F,Y65,BE,1976,16.0
YR,F,Y66,BE,1976,15.2
YR,F,Y67,BE,1976,14.4
YR,F,Y68,BE,1976,13.7
YR,F,Y69,BE,1976,13.0
YR,F,Y7,BE,1976,69.7
YR,F,Y70,BE,1976,12.3
YR,F,Y71,BE,1976,11.6
YR,F,Y72,BE,1976,11.0
YR,F,Y73,BE,1976,10.3
YR,F,Y74,BE,1976,9.7
YR,F,Y75,BE,1976,9.2
YR,F,Y76,BE,1976,8.6
YR,F,Y77,BE,1976,8.1
YR,F,Y78,BE,1976,7.6
YR,F,Y79,BE,1976,7.1
YR,F,Y8,BE,1976,68.8
YR,F,Y80,BE,1976,6.7
YR,F,Y81,BE,1976,6.2
YR,F,Y82,BE,1976,5.8
YR,F,Y83,BE,1976,5.5
YR,F,Y84,BE,1976,5.1
YR,F,Y9,BE,1976,67.8
YR,F,Y_GE85,BE,1976,4.8
YR,F,Y_LT1,BE,1976,75.5
YR,M,Y1,BE,1976,69.1
YR,M,Y10,BE,1976,60.5
YR,M,Y11,BE,1976,59.5
YR,M,Y12,BE,1976,58.5
YR,M,Y13,BE,1976,57.5
YR,M,Y14,BE,1976,56.6
YR,M,Y15,BE,1976,55.6
YR,M,Y16,BE,1976,54.6
YR,M,Y17,BE,1976,53.7
YR,M,Y18,BE,1976,52.8
YR,M,Y19,BE,1976,51.8
YR,M,Y2,BE,1976,68.2
YR,M,Y20,BE,1976,50.9
YR,M,Y21,BE,1976,50.0
YR,M,Y22,BE,1976,49.1
YR,M,Y23,BE,1976,48.1
YR,M,Y24,BE,1976,47.2
YR,M,Y25,BE,1976,46.2
YR,M,Y26,BE,1976,45.3
YR,M,Y27,BE,1976,44.3
YR,M,Y28,BE,1976,43.4
YR,M,Y29,BE,1976,42.4
YR,M,Y3,BE,1976,67.3
YR,M,Y30,BE,1976,41.5
YR,M,Y31,BE,1976,40.5
YR,M,Y32,BE,1976,39.6
YR,M,Y33,BE,1976,38.7
YR,M,Y34,BE,1976,37.7
YR,M,Y35,BE,1976,36.8
YR,M,Y36,BE,1976,35.8
YR,M,Y37,BE,1976,34.9
YR,M,Y38,BE,1976,34.0
YR,M,Y39,BE,1976,33.1
YR,M,Y4,BE,1976,66.3
YR,M,Y40,BE,1976,32.1
YR,M,Y41,BE,1976,31.2
YR,M,Y42,BE,1976,30.3
YR,M,Y43,BE,1976,29.4
YR,M,Y44,BE,1976,28.5
YR,M,Y45,BE,1976,27.6
YR,M,Y46,BE,1976,26.7
YR,M,Y47,BE,1976,25.8
YR,M,Y48,BE,1976,25.0
YR,M,Y49,BE,1976,24.1
YR,M,Y5,BE,1976,65.3
YR,M,Y50,BE,1976,23.3
YR,M,Y51,BE,1976,22.4
YR,M,Y52,BE,1976,21.6
YR,M,Y53,BE,1976,20.8
YR,M,Y54,BE,1976,20.0
YR,M,Y55,BE,1976,19.2
YR,M,Y56,BE,1976,18.4
YR,M,Y57,BE,1976,17.7
YR,M,Y58,BE,1976,17.0
YR,M,Y59,BE,1976,16.2
YR,M,Y6,BE,1976,64.4
YR,M,Y60,BE,1976,15.5
YR,M,Y61,BE,1976,14.9
YR,M,Y62,BE,1976,14.2
YR,M,Y63,BE,1976,13.5
YR,M,Y64,BE,1976,12.9
YR,M,Y65,BE,1976,12.3
YR,M,Y66,BE,1976,11.7
YR,M,Y67,BE,1976,11.2
YR,M,Y68,BE,1976,10.6
YR,M,Y69,BE,1976,10.1
YR,M,Y7,BE,1976,63.4
YR,M,Y70,BE,1976,9.6
YR,M,Y71,BE,1976,9.1
YR,M,Y72,BE,1976,8.6
YR,M,Y73,BE,1976,8.1
YR,M,Y74,BE,1976,7.7
YR,M,Y75,BE,1976,7.3
YR,M,Y76,BE,1976,6.9
YR,M,Y77,BE,1976,6.5
YR,M,Y78,BE,1976,6.1
YR,M,Y79,BE,1976,5.8
YR,M,Y8,BE,1976,62.4
YR,M,Y80,BE,1976,5.4
YR,M,Y81,BE,1976,5.1
YR,M,Y82,BE,1976,4.9
YR,M,Y83,BE,1976,4.6
YR,M,Y84,BE,1976,4.3
YR,M,Y9,BE,1976,61.5
YR,M,Y_GE85,BE,1976,4.1
YR,M,Y_LT1,BE,1976,68.9
YR,T,Y1,BE,1976,72.3
YR,T,Y10,BE,1976,63.6
YR,T,Y11,BE,1976,62.6
YR,T,Y12,BE,1976,61.6
YR,T,Y13,BE,1976,60.7
YR,T,Y14,BE,1976,59.7
YR,T,Y15,BE,1976,58.7
YR,T,Y16,BE,1976,57.7
YR,T,Y17,BE,1976,56.8
YR,T,Y18,BE,1976,55.8
YR,T,Y19,BE,1976,54.9
YR,T,Y2,BE,1976,71.4
YR,T,Y20,BE,1976,53.9
YR,T,Y21,BE,1976,53.0
YR,T,Y22,BE,1976,52.1
YR,T,Y23,BE,1976,51.1
YR,T,Y24,BE,1976,50.1
YR,T,Y25,BE,1976,49.2
YR,T,Y26,BE,1976,48.2
YR,T,Y27,BE,1976,47.3
YR,T,Y28,BE,1976,46.3
YR,T,Y29,BE,1976,45.3
YR,T,Y3,BE,1976,70.4
YR,T,Y30,BE,1976,44.4
YR,T,Y31,BE,1976,43.4
YR,T,Y32,BE,1976,42.5
YR,T,Y33,BE,1976,41.5
YR,T,Y34,BE,1976,40.6
YR,T,Y35,BE,1976,39.6
YR,T,Y36,BE,1976,38.7
YR,T,Y37,BE,1976,37.8
YR,T,Y38,BE,1976,36.8
YR,T,Y39,BE,1976,35.9
YR,T,Y4,BE,1976,69.5
YR,T,Y40,BE,1976,35.0
YR,T,Y41,BE,1976,34.0
YR,T,Y42,BE,1976,33.1
YR,T,Y43,BE,1976,32.2
YR,T,Y44,BE,1976,31.3
YR,T,Y45,BE,1976,30.3
YR,T,Y46,BE,1976,29.5
YR,T,Y47,BE,1976,28.6
YR,T,Y48,BE,1976,27.7
YR,T,Y49,BE,1976,26.8
YR,T,Y5,BE,1976,68.5
YR,T,Y50,BE,1976,25.9
YR,T,Y51,BE,1976,25.1
YR,T,Y52,BE,1976,24.2
YR,T,Y53,BE,1976,23.4
YR,T,Y54,BE,1976,22.6
YR,T,Y55,BE,1976,21.7
YR,T,Y56,BE,1976,20.9
YR,T,Y57,BE,1976,20.2
YR,T,Y58,BE,1976,19.4
YR,T,Y59,BE,1976,18.6
YR,T,Y6,BE,1976,67.5
YR,T,Y60,BE,1976,17.9
YR,T,Y61,BE,1976,17.1
YR,T,Y62,BE,1976,16.4
YR,T,Y63,BE,1976,15.7
YR,T,Y64,BE,1976,15.0
YR,T,Y65,BE,1976,14.3
YR,T,Y66,BE,1976,13.6
YR,T,Y67,BE,1976,13.0
YR,T,Y68,BE,1976,12.3
YR,T,Y69,BE,1976,11.7
YR,T,Y7,BE,1976,66.6
YR,T,Y70,BE,1976,11.1
YR,T,Y71,BE,1976,10.5
YR,T,Y72,BE,1976,10.0
YR,T,Y73,BE,1976,9.4
YR,T,Y74,BE,1976,8.9
YR,T,Y75,BE,1976,8.4
YR,T,Y76,BE,1976,7.9
YR,T,Y77,BE,1976,7.4
YR,T,Y78,BE,1976,7.0
YR,T,Y79,BE,1976,6.6
YR,T,Y8,BE,1976,65.6
YR,T,Y80,BE,1976,6.2
YR,T,Y81,BE,1976,5.8
YR,T,Y82,BE,1976,5.5
YR,T,Y83,BE,1976,5.1
YR,T,Y84,BE,1976,4.8
YR,T,Y9,BE,1976,64.6
YR,T,Y_GE85,BE,1976,4.5
YR,T,Y_LT1,BE,1976,72.2
YR,F,Y1,BE,1975,75.3
YR,F,Y10,BE,1975,66.6
YR,F,Y11,BE,1975,65.6
YR,F,Y12,BE,1975,64.6
YR,F,Y13,BE,1975,63.6
YR,F,Y14,BE,1975,62.6
YR,F,Y15,BE,1975,61.7
YR,F,Y16,BE,1975,60.7
YR,F,Y17,BE,1975,59.7
YR,F,Y18,BE,1975,58.7
YR,F,Y19,BE,1975,57.8
YR,F,Y2,BE,1975,74.4
YR,F,Y20,BE,1975,56.8
YR,F,Y21,BE,1975,55.8
YR,F,Y22,BE,1975,54.8
YR,F,Y23,BE,1975,53.9
YR,F,Y24,BE,1975,52.9
YR,F,Y25,BE,1975,51.9
YR,F,Y26,BE,1975,51.0
YR,F,Y27,BE,1975,50.0
YR,F,Y28,BE,1975,49.0
YR,F,Y29,BE,1975,48.0
YR,F,Y3,BE,1975,73.4
YR,F,Y30,BE,1975,47.1
YR,F,Y31,BE,1975,46.1
YR,F,Y32,BE,1975,45.1
YR,F,Y33,BE,1975,44.2
YR,F,Y34,BE,1975,43.2
YR,F,Y35,BE,1975,42.3
YR,F,Y36,BE,1975,41.3
YR,F,Y37,BE,1975,40.3
YR,F,Y38,BE,1975,39.4
YR,F,Y39,BE,1975,38.4
YR,F,Y4,BE,1975,72.5
YR,F,Y40,BE,1975,37.5
YR,F,Y41,BE,1975,36.6
YR,F,Y42,BE,1975,35.6
YR,F,Y43,BE,1975,34.7
YR,F,Y44,BE,1975,33.8
YR,F,Y45,BE,1975,32.8
YR,F,Y46,BE,1975,31.9
YR,F,Y47,BE,1975,31.0
YR,F,Y48,BE,1975,30.1
YR,F,Y49,BE,1975,29.2
YR,F,Y5,BE,1975,71.5
YR,F,Y50,BE,1975,28.3
YR,F,Y51,BE,1975,27.4
YR,F,Y52,BE,1975,26.5
YR,F,Y53,BE,1975,25.7
YR,F,Y54,BE,1975,24.8
YR,F,Y55,BE,1975,23.9
YR,F,Y56,BE,1975,23.1
YR,F,Y57,BE,1975,22.2
YR,F,Y58,BE,1975,21.4
YR,F,Y59,BE,1975,20.6
YR,F,Y6,BE,1975,70.5
YR,F,Y60,BE,1975,19.8
YR,F,Y61,BE,1975,19.0
YR,F,Y62,BE,1975,18.1
YR,F,Y63,BE,1975,17.4
YR,F,Y64,BE,1975,16.6
YR,F,Y65,BE,1975,15.8
YR,F,Y66,BE,1975,15.0
YR,F,Y67,BE,1975,14.3
YR,F,Y68,BE,1975,13.5
YR,F,Y69,BE,1975,12.8
YR,F,Y7,BE,1975,69.5
YR,F,Y70,BE,1975,12.2
YR,F,Y71,BE,1975,11.5
YR,F,Y72,BE,1975,10.8
YR,F,Y73,BE,1975,10.2
YR,F,Y74,BE,1975,9.6
YR,F,Y75,BE,1975,9.0
YR,F,Y76,BE,1975,8.5
YR,F,Y77,BE,1975,7.9
YR,F,Y78,BE,1975,7.5
YR,F,Y79,BE,1975,7.0
YR,F,Y8,BE,1975,68.5
YR,F,Y80,BE,1975,6.6
YR,F,Y81,BE,1975,6.1
YR,F,Y82,BE,1975,5.8
YR,F,Y83,BE,1975,5.4
YR,F,Y84,BE,1975,5.1
YR,F,Y9,BE,1975,67.6
YR,F,Y_GE85,BE,1975,4.8
YR,F,Y_LT1,BE,1975,75.3
YR,M,Y1,BE,1975,69.1
YR,M,Y10,BE,1975,60.4
YR,M,Y11,BE,1975,59.5
YR,M,Y12,BE,1975,58.5
YR,M,Y13,BE,1975,57.5
YR,M,Y14,BE,1975,56.5
YR,M,Y15,BE,1975,55.6
YR,M,Y16,BE,1975,54.6
YR,M,Y17,BE,1975,53.6
YR,M,Y18,BE,1975,52.7
YR,M,Y19,BE,1975,51.8
YR,M,Y2,BE,1975,68.1
YR,M,Y20,BE,1975,50.8
YR,M,Y21,BE,1975,49.9
YR,M,Y22,BE,1975,49.0
YR,M,Y23,BE,1975,48.1
YR,M,Y24,BE,1975,47.1
YR,M,Y25,BE,1975,46.2
YR,M,Y26,BE,1975,45.3
YR,M,Y27,BE,1975,44.3
YR,M,Y28,BE,1975,43.4
YR,M,Y29,BE,1975,42.4
YR,M,Y3,BE,1975,67.2
YR,M,Y30,BE,1975,41.5
YR,M,Y31,BE,1975,40.5
YR,M,Y32,BE,1975,39.6
YR,M,Y33,BE,1975,38.6
YR,M,Y34,BE,1975,37.7
YR,M,Y35,BE,1975,36.8
YR,M,Y36,BE,1975,35.8
YR,M,Y37,BE,1975,34.9
YR,M,Y38,BE,1975,33.9
YR,M,Y39,BE,1975,33.0
YR,M,Y4,BE,1975,66.3
YR,M,Y40,BE,1975,32.1
YR,M,Y41,BE,1975,31.2
YR,M,Y42,BE,1975,30.2
YR,M,Y43,BE,1975,29.4
YR,M,Y44,BE,1975,28.4
YR,M,Y45,BE,1975,27.6
YR,M,Y46,BE,1975,26.7
YR,M,Y47,BE,1975,25.8
YR,M,Y48,BE,1975,24.9
YR,M,Y49,BE,1975,24.1
YR,M,Y5,BE,1975,65.3
YR,M,Y50,BE,1975,23.2
YR,M,Y51,BE,1975,22.4
YR,M,Y52,BE,1975,21.6
YR,M,Y53,BE,1975,20.7
YR,M,Y54,BE,1975,19.9
YR,M,Y55,BE,1975,19.2
YR,M,Y56,BE,1975,18.4
YR,M,Y57,BE,1975,17.6
YR,M,Y58,BE,1975,16.9
YR,M,Y59,BE,1975,16.2
YR,M,Y6,BE,1975,64.3
YR,M,Y60,BE,1975,15.5
YR,M,Y61,BE,1975,14.8
YR,M,Y62,BE,1975,14.2
YR,M,Y63,BE,1975,13.5
YR,M,Y64,BE,1975,12.9
YR,M,Y65,BE,1975,12.2
YR,M,Y66,BE,1975,11.6
YR,M,Y67,BE,1975,11.1
YR,M,Y68,BE,1975,10.5
YR,M,Y69,BE,1975,10.0
YR,M,Y7,BE,1975,63.4
YR,M,Y70,BE,1975,9.5
YR,M,Y71,BE,1975,9.0
YR,M,Y72,BE,1975,8.5
YR,M,Y73,BE,1975,8.1
YR,M,Y74,BE,1975,7.6
YR,M,Y75,BE,1975,7.2
YR,M,Y76,BE,1975,6.8
YR,M,Y77,BE,1975,6.5
YR,M,Y78,BE,1975,6.1
YR,M,Y79,BE,1975,5.7
YR,M,Y8,BE,1975,62.4
YR,M,Y80,BE,1975,5.4
YR,M,Y81,BE,1975,5.1
YR,M,Y82,BE,1975,4.8
YR,M,Y83,BE,1975,4.5
YR,M,Y84,BE,1975,4.2
YR,M,Y9,BE,1975,61.4
YR,M,Y_GE85,BE,1975,4.0
YR,M,Y_LT1,BE,1975,68.8
YR,T,Y1,BE,1975,72.2
YR,T,Y10,BE,1975,63.5
YR,T,Y11,BE,1975,62.5
YR,T,Y12,BE,1975,61.5
YR,T,Y13,BE,1975,60.5
YR,T,Y14,BE,1975,59.6
YR,T,Y15,BE,1975,58.6
YR,T,Y16,BE,1975,57.6
YR,T,Y17,BE,1975,56.6
YR,T,Y18,BE,1975,55.7
YR,T,Y19,BE,1975,54.8
YR,T,Y2,BE,1975,71.3
YR,T,Y20,BE,1975,53.8
YR,T,Y21,BE,1975,52.9
YR,T,Y22,BE,1975,51.9
YR,T,Y23,BE,1975,51.0
YR,T,Y24,BE,1975,50.0
YR,T,Y25,BE,1975,49.1
YR,T,Y26,BE,1975,48.1
YR,T,Y27,BE,1975,47.2
YR,T,Y28,BE,1975,46.2
YR,T,Y29,BE,1975,45.2
YR,T,Y3,BE,1975,70.3
YR,T,Y30,BE,1975,44.3
YR,T,Y31,BE,1975,43.3
YR,T,Y32,BE,1975,42.4
YR,T,Y33,BE,1975,41.4
YR,T,Y34,BE,1975,40.5
YR,T,Y35,BE,1975,39.5
YR,T,Y36,BE,1975,38.6
YR,T,Y37,BE,1975,37.6
YR,T,Y38,BE,1975,36.7
YR,T,Y39,BE,1975,35.7
YR,T,Y4,BE,1975,69.3
YR,T,Y40,BE,1975,34.8
YR,T,Y41,BE,1975,33.9
YR,T,Y42,BE,1975,32.9
YR,T,Y43,BE,1975,32.0
YR,T,Y44,BE,1975,31.1
YR,T,Y45,BE,1975,30.2
YR,T,Y46,BE,1975,29.3
YR,T,Y47,BE,1975,28.4
YR,T,Y48,BE,1975,27.5
YR,T,Y49,BE,1975,26.7
YR,T,Y5,BE,1975,68.4
YR,T,Y50,BE,1975,25.8
YR,T,Y51,BE,1975,24.9
YR,T,Y52,BE,1975,24.1
YR,T,Y53,BE,1975,23.3
YR,T,Y54,BE,1975,22.4
YR,T,Y55,BE,1975,21.6
YR,T,Y56,BE,1975,20.8
YR,T,Y57,BE,1975,20.0
YR,T,Y58,BE,1975,19.2
YR,T,Y59,BE,1975,18.5
YR,T,Y6,BE,1975,67.4
YR,T,Y60,BE,1975,17.7
YR,T,Y61,BE,1975,17.0
YR,T,Y62,BE,1975,16.3
YR,T,Y63,BE,1975,15.5
YR,T,Y64,BE,1975,14.8
YR,T,Y65,BE,1975,14.1
YR,T,Y66,BE,1975,13.5
YR,T,Y67,BE,1975,12.8
YR,T,Y68,BE,1975,12.2
YR,T,Y69,BE,1975,11.6
YR,T,Y7,BE,1975,66.4
YR,T,Y70,BE,1975,11.0
YR,T,Y71,BE,1975,10.4
YR,T,Y72,BE,1975,9.9
YR,T,Y73,BE,1975,9.3
YR,T,Y74,BE,1975,8.8
YR,T,Y75,BE,1975,8.3
YR,T,Y76,BE,1975,7.8
YR,T,Y77,BE,1975,7.4
YR,T,Y78,BE,1975,6.9
YR,T,Y79,BE,1975,6.5
YR,T,Y8,BE,1975,65.4
YR,T,Y80,BE,1975,6.1
YR,T,Y81,BE,1975,5.8
YR,T,Y82,BE,1975,5.4
YR,T,Y83,BE,1975,5.1
YR,T,Y84,BE,1975,4.8
YR,T,Y9,BE,1975,64.5
YR,T,Y_GE85,BE,1975,4.5
YR,T,Y_LT1,BE,1975,72.0
YR,F,Y1,BE,1974,75.4
YR,F,Y10,BE,1974,66.7
YR,F,Y11,BE,1974,65.7
YR,F,Y12,BE,1974,64.8
YR,F,Y13,BE,1974,63.8
YR,F,Y14,BE,1974,62.8
YR,F,Y15,BE,1974,61.8
YR,F,Y16,BE,1974,60.8
YR,F,Y17,BE,1974,59.9
YR,F,Y18,BE,1974,58.9
YR,F,Y19,BE,1974,57.9
YR,F,Y2,BE,1974,74.5
YR,F,Y20,BE,1974,56.9
YR,F,Y21,BE,1974,56.0
YR,F,Y22,BE,1974,55.0
YR,F,Y23,BE,1974,54.0
YR,F,Y24,BE,1974,53.1
YR,F,Y25,BE,1974,52.1
YR,F,Y26,BE,1974,51.1
YR,F,Y27,BE,1974,50.1
YR,F,Y28,BE,1974,49.2
YR,F,Y29,BE,1974,48.2
YR,F,Y3,BE,1974,73.6
YR,F,Y30,BE,1974,47.2
YR,F,Y31,BE,1974,46.3
YR,F,Y32,BE,1974,45.3
YR,F,Y33,BE,1974,44.3
YR,F,Y34,BE,1974,43.4
YR,F,Y35,BE,1974,42.4
YR,F,Y36,BE,1974,41.5
YR,F,Y37,BE,1974,40.5
YR,F,Y38,BE,1974,39.5
YR,F,Y39,BE,1974,38.6
YR,F,Y4,BE,1974,72.6
YR,F,Y40,BE,1974,37.6
YR,F,Y41,BE,1974,36.7
YR,F,Y42,BE,1974,35.8
YR,F,Y43,BE,1974,34.8
YR,F,Y44,BE,1974,33.9
YR,F,Y45,BE,1974,33.0
YR,F,Y46,BE,1974,32.1
YR,F,Y47,BE,1974,31.1
YR,F,Y48,BE,1974,30.2
YR,F,Y49,BE,1974,29.4
YR,F,Y5,BE,1974,71.6
YR,F,Y50,BE,1974,28.5
YR,F,Y51,BE,1974,27.6
YR,F,Y52,BE,1974,26.7
YR,F,Y53,BE,1974,25.8
YR,F,Y54,BE,1974,25.0
YR,F,Y55,BE,1974,24.1
YR,F,Y56,BE,1974,23.3
YR,F,Y57,BE,1974,22.4
YR,F,Y58,BE,1974,21.6
YR,F,Y59,BE,1974,20.7
YR,F,Y6,BE,1974,70.6
YR,F,Y60,BE,1974,19.9
YR,F,Y61,BE,1974,19.1
YR,F,Y62,BE,1974,18.3
YR,F,Y63,BE,1974,17.5
YR,F,Y64,BE,1974,16.7
YR,F,Y65,BE,1974,15.9
YR,F,Y66,BE,1974,15.2
YR,F,Y67,BE,1974,14.4
YR,F,Y68,BE,1974,13.7
YR,F,Y69,BE,1974,13.0
YR,F,Y7,BE,1974,69.7
YR,F,Y70,BE,1974,12.3
YR,F,Y71,BE,1974,11.6
YR,F,Y72,BE,1974,11.0
YR,F,Y73,BE,1974,10.3
YR,F,Y74,BE,1974,9.7
YR,F,Y75,BE,1974,9.1
YR,F,Y76,BE,1974,8.6
YR,F,Y77,BE,1974,8.1
YR,F,Y78,BE,1974,7.6
YR,F,Y79,BE,1974,7.1
YR,F,Y8,BE,1974,68.7
YR,F,Y80,BE,1974,6.7
YR,F,Y81,BE,1974,6.3
YR,F,Y82,BE,1974,5.9
YR,F,Y83,BE,1974,5.5
YR,F,Y84,BE,1974,5.2
YR,F,Y9,BE,1974,67.7
YR,F,Y_GE85,BE,1974,4.9
YR,F,Y_LT1,BE,1974,75.3
YR,M,Y1,BE,1974,69.2
YR,M,Y10,BE,1974,60.5
YR,M,Y11,BE,1974,59.5
YR,M,Y12,BE,1974,58.6
YR,M,Y13,BE,1974,57.6
YR,M,Y14,BE,1974,56.6
YR,M,Y15,BE,1974,55.7
YR,M,Y16,BE,1974,54.7
YR,M,Y17,BE,1974,53.7
YR,M,Y18,BE,1974,52.8
YR,M,Y19,BE,1974,51.9
YR,M,Y2,BE,1974,68.2
YR,M,Y20,BE,1974,51.0
YR,M,Y21,BE,1974,50.1
YR,M,Y22,BE,1974,49.1
YR,M,Y23,BE,1974,48.2
YR,M,Y24,BE,1974,47.3
YR,M,Y25,BE,1974,46.4
YR,M,Y26,BE,1974,45.4
YR,M,Y27,BE,1974,44.5
YR,M,Y28,BE,1974,43.5
YR,M,Y29,BE,1974,42.5
YR,M,Y3,BE,1974,67.3
YR,M,Y30,BE,1974,41.6
YR,M,Y31,BE,1974,40.7
YR,M,Y32,BE,1974,39.7
YR,M,Y33,BE,1974,38.8
YR,M,Y34,BE,1974,37.8
YR,M,Y35,BE,1974,36.9
YR,M,Y36,BE,1974,36.0
YR,M,Y37,BE,1974,35.0
YR,M,Y38,BE,1974,34.1
YR,M,Y39,BE,1974,33.2
YR,M,Y4,BE,1974,66.3
YR,M,Y40,BE,1974,32.2
YR,M,Y41,BE,1974,31.3
YR,M,Y42,BE,1974,30.4
YR,M,Y43,BE,1974,29.5
YR,M,Y44,BE,1974,28.6
YR,M,Y45,BE,1974,27.7
YR,M,Y46,BE,1974,26.8
YR,M,Y47,BE,1974,25.9
YR,M,Y48,BE,1974,25.1
YR,M,Y49,BE,1974,24.2
YR,M,Y5,BE,1974,65.4
YR,M,Y50,BE,1974,23.4
YR,M,Y51,BE,1974,22.6
YR,M,Y52,BE,1974,21.7
YR,M,Y53,BE,1974,20.9
YR,M,Y54,BE,1974,20.1
YR,M,Y55,BE,1974,19.3
YR,M,Y56,BE,1974,18.6
YR,M,Y57,BE,1974,17.8
YR,M,Y58,BE,1974,17.1
YR,M,Y59,BE,1974,16.3
YR,M,Y6,BE,1974,64.4
YR,M,Y60,BE,1974,15.6
YR,M,Y61,BE,1974,15.0
YR,M,Y62,BE,1974,14.3
YR,M,Y63,BE,1974,13.7
YR,M,Y64,BE,1974,13.1
YR,M,Y65,BE,1974,12.4
YR,M,Y66,BE,1974,11.9
YR,M,Y67,BE,1974,11.3
YR,M,Y68,BE,1974,10.8
YR,M,Y69,BE,1974,10.2
YR,M,Y7,BE,1974,63.4
YR,M,Y70,BE,1974,9.7
YR,M,Y71,BE,1974,9.3
YR,M,Y72,BE,1974,8.8
YR,M,Y73,BE,1974,8.4
YR,M,Y74,BE,1974,7.9
YR,M,Y75,BE,1974,7.5
YR,M,Y76,BE,1974,7.1
YR,M,Y77,BE,1974,6.7
YR,M,Y78,BE,1974,6.3
YR,M,Y79,BE,1974,6.0
YR,M,Y8,BE,1974,62.5
YR,M,Y80,BE,1974,5.6
YR,M,Y81,BE,1974,5.3
YR,M,Y82,BE,1974,5.1
YR,M,Y83,BE,1974,4.7
YR,M,Y84,BE,1974,4.5
YR,M,Y9,BE,1974,61.5
YR,M,Y_GE85,BE,1974,4.2
YR,M,Y_LT1,BE,1974,68.8
YR,T,Y1,BE,1974,72.3
YR,T,Y10,BE,1974,63.6
YR,T,Y11,BE,1974,62.6
YR,T,Y12,BE,1974,61.6
YR,T,Y13,BE,1974,60.7
YR,T,Y14,BE,1974,59.7
YR,T,Y15,BE,1974,58.7
YR,T,Y16,BE,1974,57.7
YR,T,Y17,BE,1974,56.8
YR,T,Y18,BE,1974,55.8
YR,T,Y19,BE,1974,54.9
YR,T,Y2,BE,1974,71.3
YR,T,Y20,BE,1974,53.9
YR,T,Y21,BE,1974,53.0
YR,T,Y22,BE,1974,52.1
YR,T,Y23,BE,1974,51.1
YR,T,Y24,BE,1974,50.2
YR,T,Y25,BE,1974,49.2
YR,T,Y26,BE,1974,48.3
YR,T,Y27,BE,1974,47.3
YR,T,Y28,BE,1974,46.3
YR,T,Y29,BE,1974,45.4
YR,T,Y3,BE,1974,70.4
YR,T,Y30,BE,1974,44.4
YR,T,Y31,BE,1974,43.5
YR,T,Y32,BE,1974,42.5
YR,T,Y33,BE,1974,41.6
YR,T,Y34,BE,1974,40.6
YR,T,Y35,BE,1974,39.7
YR,T,Y36,BE,1974,38.7
YR,T,Y37,BE,1974,37.8
YR,T,Y38,BE,1974,36.8
YR,T,Y39,BE,1974,35.9
YR,T,Y4,BE,1974,69.4
YR,T,Y40,BE,1974,35.0
YR,T,Y41,BE,1974,34.0
YR,T,Y42,BE,1974,33.1
YR,T,Y43,BE,1974,32.2
YR,T,Y44,BE,1974,31.3
YR,T,Y45,BE,1974,30.4
YR,T,Y46,BE,1974,29.5
YR,T,Y47,BE,1974,28.6
YR,T,Y48,BE,1974,27.7
YR,T,Y49,BE,1974,26.8
YR,T,Y5,BE,1974,68.5
YR,T,Y50,BE,1974,26.0
YR,T,Y51,BE,1974,25.1
YR,T,Y52,BE,1974,24.3
YR,T,Y53,BE,1974,23.4
YR,T,Y54,BE,1974,22.6
YR,T,Y55,BE,1974,21.8
YR,T,Y56,BE,1974,21.0
YR,T,Y57,BE,1974,20.2
YR,T,Y58,BE,1974,19.4
YR,T,Y59,BE,1974,18.6
YR,T,Y6,BE,1974,67.5
YR,T,Y60,BE,1974,17.9
YR,T,Y61,BE,1974,17.1
YR,T,Y62,BE,1974,16.4
YR,T,Y63,BE,1974,15.7
YR,T,Y64,BE,1974,15.0
YR,T,Y65,BE,1974,14.3
YR,T,Y66,BE,1974,13.7
YR,T,Y67,BE,1974,13.0
YR,T,Y68,BE,1974,12.4
YR,T,Y69,BE,1974,11.8
YR,T,Y7,BE,1974,66.5
YR,T,Y70,BE,1974,11.2
YR,T,Y71,BE,1974,10.6
YR,T,Y72,BE,1974,10.0
YR,T,Y73,BE,1974,9.5
YR,T,Y74,BE,1974,9.0
YR,T,Y75,BE,1974,8.5
YR,T,Y76,BE,1974,8.0
YR,T,Y77,BE,1974,7.5
YR,T,Y78,BE,1974,7.1
YR,T,Y79,BE,1974,6.7
YR,T,Y8,BE,1974,65.6
YR,T,Y80,BE,1974,6.3
YR,T,Y81,BE,1974,5.9
YR,T,Y82,BE,1974,5.6
YR,T,Y83,BE,1974,5.2
YR,T,Y84,BE,1974,4.9
YR,T,Y9,BE,1974,64.6
YR,T,Y_GE85,BE,1974,4.6
YR,T,Y_LT1,BE,1974,72.0
YR,F,Y1,BE,1973,75.1
YR,F,Y10,BE,1973,66.5
YR,F,Y11,BE,1973,65.5
YR,F,Y12,BE,1973,64.5
YR,F,Y13,BE,1973,63.5
YR,F,Y14,BE,1973,62.5
YR,F,Y15,BE,1973,61.5
YR,F,Y16,BE,1973,60.6
YR,F,Y17,BE,1973,59.6
YR,F,Y18,BE,1973,58.6
YR,F,Y19,BE,1973,57.6
YR,F,Y2,BE,1973,74.2
YR,F,Y20,BE,1973,56.7
YR,F,Y21,BE,1973,55.7
YR,F,Y22,BE,1973,54.8
